,message,label
327277,So happy for Diversity they deserved to win ,0
327525,Drinking tea and watching tv ,0
327624,"Back from a fantastic birthday gathering in Hyde Park. Full of sunshine, fantastic food and pure glee. Awesome friends are awesome ",0
327743,"@jakewalden - yes, that would be really great, you and #Matt Alber performing together ",0
327786,Once again another crush on @Diem I think she's a cutie ,0
328053,@Cazling Then put your feet up and relax  XX,0
328063,"@DigitalPension Sure appreciate you posting the link to the EasyTweetProfits &quot;Fine Print,&quot; Thanks! ",0
328411,@fjkeogh hahaha that is @shazy_s  my best mate,0
328414,@drunkenmonkey87 aloe vera gel from the fridge is the best. Make sure you drink enough water ,0
328525,dang how do i feel about meeting will ferrell? COOLLL ,0
328535,@loveloveshine I like the way you look with glasses. ,0
328562,"@Gangsty It's all good thank you, thank you? Oh if you wanna hear some i can send you it it's ok aiight ",0
328589,"@lonelycoo OMG, meanwhile i stole your YT vid on FB ",0
328609,@JohnAmussen Ione Sky never did anthing for me.  Must be a boy thing.  Wonder where she is today?,0
328656,@GratianB i havent watch da vinci coe and.. XD we was lautghting in the film but actually there wasnt things to laugh ,0
329054,@skylinesource awwww..you're so sweet. ,0
329250,Back from the cricket. Now having a late dinner whilst watching Heroes S2. Hope everyone else had a good day. London tomorrow. ,0
329257,"All-house fan is on, windows open. Way to hot upstairs. Making some brownies and dancing around to music. Night of fun. ",0
329415,@winterfreeze179 nice.....    real smart... lol!  ,0
329538,Now its time for my beauty sleep   I hope I dont loose any followers...but I wont be surprised. Am greatfull to the people who follow me.,0
329574,@rosie_g_yo http://twitpic.com/6acm2 - OooOo yay new makeups  I love that cute lil bag.,0
329637,@mtrico  It seems you were at Shake Shack around the same time as me. ,0
329666,@kirstyfionagh Random follower  your tweets where cool,0
329720,@thebaglady Now I want Olive Garden!  Why do I always forget about it? ,0
329745,&quot;If U Seek Amy&quot; finally makes sense to me...I'm so slow ,0
329762,so happy ,0
329771,that last hour went veeryyy quick ,0
329786,HEEYYY ALL!!!! Thanks for your  votes at http://www.hottweeters.com/CuteRain!!! I am very happy to have your support KISSESS ~Cute Rain~ ,0
329804,@cityraintunes im digging through the cd collection for some now ,0
329970,"@WingsGrow bummer. well yeah, chatting whenever when you get home then ",0
330045,"@JEFFHARDYBRAND Hope you're having a good Saturday, Jeff. ",0
330047,Just met my neighbor Cindy who told me that I have a small rhubarb garden! And it's ready to pick! Strawberry-Rhubarb Pie...Oh Yah!  Yum! ,0
330064,"So when i'm a choir director, show choir is definitely happening ",0
330116,Morimoto for dinner.  Happy birthday mommy! &lt;3,0
330227,What a beautiful day to tie the knot... despite the heat. congratulations chelsea and jarad BEAN! ,0
330279,Moreeeeee training. ,0
330328,Just got done with eating A WHOLE CHICKKEEENNN! ,0
330329,"i love warm days like this.. especially for laying out  dinner, blockbuster, movie night with wifey.. such a good day ",0
330546,"... And now we are in Wyoming. (By the way, TC finally agreed to think about naming one of our kids that  .)",0
330716,@mrsjackbauer7 haha omg it works now... finally! ,0
330755,I give up on grad work...but I do love Google  http://googlereader.blogspot.com/ What will they think up next?! #tedu560,0
330788,"Why is comfort food always bad for my health? Had the avocado bacon cheeseburger anyway, to help concentration. ",0
331120,"@mvanduyne are you coming to their show in orlando, fl at the social? ",0
331228,@gtowna I am reading 'Never Eat Alone' Now. ,0
331355,@jsusgrl most porbably bb ,0
331368,"@Ithildyn it's been since april 19th, and i go back on 27-June, so yup ",0
331407,Going to see UP tonight... yay  I love movie nights with the boytoy &lt;3,0
331710,@caangels sounds yummy ,0
331732,ahhh you know it's going to be a good day when you aren't nursing a hangover ,0
332012,"Heading outside with the youngest kid for our nightly walk about the garden, then back inside to work on the book. ",0
332067,http://twitpic.com/6ant0 - GUESS WHO IS WHOOOO  ahahaha,0
332405,@BayouBengal56 I am not but I am sure my dad and sister are! ,0
332426,omfg. My phone crashed. FML. Seriously. ,0
332428,"@zivklara Aww, that's horrible! O.O When do you have your day off school then? What exam is it you gotta study for? Wish you good luck! ",0
332498,@d0opeb0ii sadly you may be right ,0
332637,boooooooored!!!!!!!! but not in 5 mins.!!! ,0
332652,"@UncleTreyPound Yea, .....I don't think so ",0
332812,@GuttaButta I'm having this debate with my friends now  she said that too!,0
332941,Watching Night at the Museum 2. ,0
332970,@EMFK Bugs you gotta love them  hope it will get sorted asap.,0
333040,"at dinner room with my new &quot;family&quot;. lucia (my new sis) is coming to the dinner  actually, she's here!",0
333109,Shilo @ Cripes Bar &amp; grill in ligonier start at nine. Come out ,0
333273,"Spent the day in bed passed out on back pain meds. Feeling a bit better tonight...  Well-rested, anyway. ",0
333427,@youcancallmejuu what are u gonna watch? ,0
333595,@Live2Dance84 That's the spirit ,0
333634,My new Bluetooth headset came via fedex today.  yay! Go jawbone!,0
333703,@shoffnert Judy working out with Brandon! Hahahahaha  http://twitpic.com/6ar6m,0
334133,@stephkate noppee! You should get it for her ,0
334159,"Dancers, Dance Teachers &amp; Dance Studio Owners, How can I help you ? ",0
334199,@manderley   Wonder if your brother also has dimples...  ,0
334357,@IrishLad585 they r having fun. We've spent most of the day outside  I bribed them with ice cream to clean the bedroom ;),0
334498,"Sworn off school work, going to make some music today ",0
334649,"@Nguyen I've still got a Jornada, should we start a museum? ",0
334724,@albynomonk Hi! How are you Soren? ,0
334853,@Craig10TV Aww. How cute. ,0
335001,@twimom317 Wow! *faints* ,0
335097,"@AshleyTaylor_x3 @shellbee123    ohhhh no! I forgot @beafluteiful. Im sowwy boo, i love you too.",0
335172,"Mm, Mushroom lasagna. It reminds me of Taos in New Mexico. Good memories. ",0
335191,"@LetsGetThisGirl DAMN girl, I wish I could follow NKOTB like you are! Can't wait to hear all about it...I'm in Toronto  See you June 21st!",0
335255,@mackyrosman i'm gooodd  sorry you fell lol. i do that alot. i miss 7th heaveeen!,0
335346,@Robyn_Z very interesting but how do you know what your number is? i always thought my number was 3 cause my bday is 2-16-74 ... confused ,0
335480,Fell asleep in the sun today. Now I have a red n a white side of me. The nice weather tomorrow should fix the multicolourness ,0
335563,@jckcrealty how does the travel voucher site work jckrealty if you dont mind sharing  ,0
335612,@pcvmakeupjunkie  You ARE gonna stop by later RIGHT. ,0
335712,Just finished a makeshift photoshoot. Dog was acting crazyy LETS GO ORLANDO MAGIC!!! ,0
335973,Kyra and I are hanging out with an eight year old girl tonight. Glitter paint!  #fb,0
335982,Yeaaahhh Diversity won Britains got talent :-D they were amazing 2nite  xXx,0
335984,the new album drops soon...you better be getting excited ,0
336085,stay focus! do not lose it ,0
336098,@Alexaarae why would you say that??  you can't stop eating reginas.. its too amazing ,0
336157,@cate1987 converge without notice and you might find the manboob in your luggage when you get home ,0
336385,Quote of the day: &quot;Walk softly and carry a big magnifying glass.&quot;  -Richard Lacayo ,0
336429,"@BxCutestAngel awww sorry angel, but maybe it will happen next year ",0
336435,China children in poor rural area with happy smily face  #Xinwen Lianbo  o_o,0
336576,Drove past the house today...sold sign is officially up!!! 12 days until Settlement and 26 until I move! Can't wait! ,0
336609,@renehdz18 Thanks! ,0
336651,ariels grandma's house is beautiful! i love grad parties cuz all the fooood. THERES GUACAMOLE YEAHH! ,0
336819,ZOMG I just figured out I can finally upgrade my phone to the iPhone :] I'm excited now  Anyone else use the term ZOMG? Reply with ZOMG ,0
336866,@TheFairest aww dont hurt me lol and wow are they done already i love yellow rice send me a pic of the dish ,0
337124,3 hours of chillin wit her  the bestester lol idk but im im even more blown away lol lmao jk,0
337201,"Oe CRM, como ï¿½ perder pro the big Brain?   Haha. ",0
337475,@nezua I'm doing much better now. Still have a sore throat but everything else is great  wut u doing 2nite,0
337587,@tluckow lol... I knew you would approve.    ,0
337630,"TIme to backup my computer. Back up yours too, while I'm doing mine. ",0
337706,@bethofalltrades http://twitpic.com/69bs9 - happy birthday! ,0
337710,@MoondanceK glad to know you both survived! JoJo got a bit pissed eh? ,0
338161,@disgustedcats Good!  ,0
338226,http://twitpic.com/6b26n - I got these in the mail today ,0
338247,@Erbo08 No tweet deck ela n aparece...  &gt;&gt; www.tweetdeck.com,0
338263,"@beckyingj What advice is the great and wise Pitty-Pat offering up tonight?  Tell her hi, BTW!  ",0
338273,Twitter going up and down.  I'm getting dizzy. ,0
338352,@donniewahlberg hey ddub ,0
338384,yayy my fave cousin came to visit me in nyc! ,0
338541,@tommcfly we have some kick-ass beaches here in Venezuela! C'mon Fletcher! You all have so much fans here ,0
338615,"I'm sick and tired of Twitter because of so many outages. But, I love Twitter! It's like a love and hate relationship. LOL ",0
338678,Dinner at the Cheesecake Factory  yummy def treating myself to a brownie sundae,0
338741,about to head over to muvico with @nabil_ismfof ,0
338756,@DisneyFan10101 lol thats awesome!!! ,0
338780,"Sexy Costumes Sexy Lingerie Sexy Leather and So much more, We are not selling Church out fits here  Drive him Wildhttp://bit.ly/hEDpD",0
338821,"I could use some comment love, all! I am new to the blog world  http://theleonardsfamily.blogspot.com/ #mmwanted",0
338829,Jus found out sum GREAT news!!! All imma say is I can't wait 'til 4the BET awards!!     ,0
338858,Yay shopppping ,0
339119,Maneater is hysterical ,0
339160,Had a Fanastic day!  loved goin to see Casting Crowns and then the Rangers Game with my church. Tomorow is gonna be even better ,0
339167,Up was supercute ,0
339277,Am I in a movie? This sure feels like it.... ,0
339358,We got our Denali! ,0
339468,watching movies all night  Whoaaaaaa,0
339512,"Best part about magfest..ty, evan, sulli, and the monkey. When did it get so lame!!? Lol. At taco casa with beth, diet coke!! ",0
339563,@MyInnerVixen  of course we did ,0
339599,@JeremyPowers  Great job Jelly Belly!  Good to see Brad up on the top step again.  ,0
339617,@CandyGirl523 Hey did any of those pants fit you or your sisters? ... I hope they weren't too ugly ,0
339682,I'm a wittle hungry... gonna have a good snack and protein shake ,0
339829,"@squirrelrehab With the crazy weather we have here in the midwest, a blizzard would not be out of the ordinary ",0
340125,@jennypoussin That's cause your sexy self just to hot for Facebook to contain ,0
340315,I bought glasses today for the first time is EIGHT years. The lasik wore off and old age has taken hold!  ,0
340323,yeahhh Orlando  &amp; naw Lakers won't stop them either. via NBA on http://www.tnt.tv/sports/nba/playoffs09,0
340392,says Stop waiting for something to happen. Take action and make anything happen.  http://plurk.com/p/xankw,0
340491,@Hockeyvampiress They're airing the last 3 episodes ,0
340556,"just played rock band, now getting getting ready to go to the lake with the girlsssssssss ",0
340898,"@conartist4 Muahaha! I win! We need to go to Montrï¿½al and have official poutine, lol. Hmm, poutine! ",0
340915,On the trampoline with bj ,0
340988,Magic won! Magic won!!!! whooohhaa!! Howard you're the man! ,0
341021,im glad rpattz fans are digging out more info... i was a lil worried that i woudnt get my daily dose of Rob! ,0
341023,Club time... My name is Adam.....Adam rowlands.... Nice to meet you. ,0
341089,I'm so addicated to Twitter..  Mom just left to go to a special event her friend is hosting.. Home alone.,0
341112,Hanging with the girlies. Missed this. ,0
341168,Watching the nanny ,0
341393,http://twitpic.com/6b6x1 - 1000 Islands Conservancy Zone. This was part of my Saturday. ,0
341398,another breezy beautiful day on Maui  http://twitpic.com/6b6x8,0
341416,bueno ya me voy...tomorrow early for the beach good night ,0
341430,duloc is a perfect place please stay off of the grass shine your shoes wipe your...face duloc is duloc is duloc is a perfect place! haha ,0
341475,Beautiful day outside . I'm going to uni  then to workshop for bloggers delight ,0
341540,I just got home from a fun Lolita meet-up   Thanks to everyone who came!,0
341628,"AJ Colby (WKYC-TV Cleveland) is the heir to Tom Skilling. PS: Dear Cavs, You piss me off. But I still love you. Have fun in NY Lebron! ",0
342005,is hungry. watching tv with mommy in her room! ,0
342050,I &lt;3 memory foam ,0
342081,[George Baker Selection ï¿½ Little Green Bag] hey there @JDsRecordShop  ? http://blip.fm/~7ct4c,0
342492,hope LA absolutely crushes Orlando... can't believe it's not a Lebron vs Kobe matchup... peeved  ,0
342510,"@smithcnn Are there any cobblestones along the Giro course today?If so, the rain could make for falls. Hope your wife is enjoying today. ",0
342581,&quot;Daddy&quot; bought me an air conditioner! ,0
342676,@disciplesix ooh how??? Show me ,0
342683,is searching someone who cares with ME .. ,0
342860,"Happy Birthday, Dad ",0
342919,Awww lakers &amp; magic.  Yayyyy dwight. ,0
342992,@Jonasbrothers you`re my angels ,0
343200,@Kenichan I want to! ,0
343447,"@Teddymasikae I'm gonna do it babe! goin 2 shake my bunns &amp; have a ton of funns, LMAO ",0
343561,@pittpantherelle Looks like you've got the hang of it to me ,0
343958,@LogicTrain you might like some wall decals for your nursery - but wait for paint to fully dry.  http://www.cuteybaby.com,0
344463," the ones with the greatest capacity for good, are the ones with the greatest capacity for evil O:",0
344551,I need friends who play Xbox 360 more often  http://bit.ly/16U6kN,0
344564,at my grad party with cuzzy just family  I ? them so much they r they best! hopefully it'll be a early night!,0
344594,@Biatrice07 watching BB cavs goin fishin!  glad to hear u're good... ,0
344605,@vilmaa How's da hangover? hehe ,0
344698,@chavvon hey! ,0
344895,On my way to karaoke! How fun! Hope you all have a good night! XOXO http://pickchick.com ,0
344942,DA just told Katie that he wished he would have asked me out when he was in college. Not knowing i was here.  Awe ,0
344996,@make_me_scream ,0
345245,I have started using Itunes thanks to WATE and James  lol,0
345300,"@noodles2007 You're clearly the best cousin ever. I just took mine to ice cream, right after their mom said no to it. I'm baaaaaaad. ",0
345330,Woopra is pretty awesome. Now to get more visitors to http://l4x9.com so I can see it happen live ,0
345345,@megan_lanz great news!  thanks for the link!,0
345351,@AngelinaHayes thanks for the follow look forward o your tweets ,0
345509,"@stephjonesmusic http://twitpic.com/6bclz - ahh, the 'almost half-naked badass' look, very nice ",0
345599,@AmyEllisPR Your mom clearly knows who to follow! ,0
345681,@rawwksaan just got home from work super long day finished off with a couple of martinis and now drinking wine ,0
345854,@MGiraudOfficial -- Have you ever really loved a woman  was a good one ,0
346110,@nicksantino i agreeee ,0
346157,@ZenDoc you're right doc - spot on. no worries ,0
346243,Longg ass night!! gonna stay home and watch movies 2nite!! ,0
346440,= ok my dear friends! have a good night!.. i'm so tired todaY! .. so By3 ,0
346563,@CalebFTSK I BET YOURE WRONG! ,0
346587,Beeeeeeed! ,0
346679,@x_kcm87_x lol thats so funny! and completely unfortunate lol..i can proudly say: i didnt fart ,0
346723,"is tired. Spent all day: cleaning, making a garden, watching UP, eating @Denny's, and then dancing the night away with my friends ",0
346798,"@tomfelton http://twitpic.com/64y12 - awww, she's beautiful ",0
346860,"Feet and back are starting to hurt, wish I could walk around the track while sleepi ng in my bed ",0
346902,we go together!  ? http://blip.fm/~7cz7y,0
347540,check out these social networking sites that pay for you to play  http://bit.ly/KjeaX,0
347583,life &amp; style is dumb. &quot;Twilight heartthrob Robert Pattinson cozies up to a blonde in Cannes - what will his crush Kristen Stewart think?&quot; ,0
347710,@JMMAgroup haha thanks. mayer dominates. ,0
347753,Sitting down having a glass of Strega on the balcony with friends. Not bad ,0
348108,I had a great day with my family.  Now I'm going to sleep. ~Kel,0
348135,@ddlovato ChickMovie Night at Demi Lovato's  ...It's all good &amp; fodder for Lyrics xoxo,0
348136,"@Leggox5 life definitely has it's ups &amp; downs, but I'm quite blessed as well! I'm trying hard not to worry so much &amp; appreciate more ",0
348290,"@09Casper Oh.  We're usually pretty calm, but I guess you could say that Pinot Noir is The Girl's natural stress reliever.  ",0
348493,just go ahead and do it ,0
348604,Amazing night  loves my bestfriends &lt;3 Tonight was totally worth it and i can't wait for the morning ,0
348643,Finished hookah with austin brittney and kaitlyn. Now watching american pie with my boy ,0
348659,@nglancy  I was alright.,0
348954,I'm so hungry. Am waiting for Crystal to come back from Railmall!  My BCM!,0
348979,@MrRathbone So sorry we blew up your tweeter today.. We were bad girls missing our Mr. Funny.. Hope U get some U time soon relax &amp; laugh. ,0
349227,"Just went through nearly a thousand emails, time for a break! ",0
349331,@cheth thanks! love elvis ,0
349364,"Goodnight to my love, hope you feel better in the morning  I love you sweetie",0
349412,"@mayhemstudios they should, for that particular film ",0
349537,"@kayleenduhh OMG  the rap video hit 3,000 views! omg omg omg",0
349832,is full of barbecue and reeks of backyard campfire. ,0
349880, and hug@ladypn: &quot;Is there a waiting line to get into Club Blip? ;) &quot; ? http://blip.fm/~7d2a5,0
349966,@djreplay You're at the Kogi truck??? Omg! We were totally gonna go today! Been wanting to try it for ages! How is it?? ,0
349976,@fedgrub thankyouu ,0
350060,Raining. Got @ddlovato on repeat. This day couldn't get any better!  - wait! Kelly Clarkson's on Rove....booyah!!!!! ,0
350185,Goodnight my lovelys ,0
350307,http://bit.ly/18mdyM  tech is changing the way we FARM!!! AWESOME ,0
350344,"@KirbyC 24 kgs? Sounds like a lot--maybe too much? Don't do it fast, do it for good ",0
350347,"@berryanarchy Don't be jealous, this is nothing special, just some coffee with cheap blended in it ",0
350402,@ColorblindFish got your beer goggles ready to go? lol ,0
350659,http://twitpic.com/6biim - ( bobby + ritz ) me &amp; miu miu @ butter ,0
350778,@ginoboi hi gino! hope u havva good day today! ,0
350805,still watching. ,0
350862,just got off the phone with my babylooove&lt;3 ,0
350883,"Wow, today is the last day of May. June 18th is our 4 year wedding anniversary ",0
351067,@digijustin yes it has...and one of my best friends is profiting from it... ,0
351085,@ShelbyCobraaa girrrrrrrrl are u coming with michaelmusso to the show/cdpresentation in el cajon? on june 7th? ,0
351235,@miss_paola I wish u were talkin bout ME..... ,0
351410,"just saw playradioplay with scottie. one of the greatest nights, EVER. i love you sweets  oh and, casey denicore likes boys",0
351456,@_ANNiCA_: Alchi!!  Im on some absolute rite now... Yay to alcoholics!! Woo hoo    Rio (G.M.B),0
351574,#Glee is definitely my new favorite show...thank you @aaalisson for telling me to watch it ,0
351586,Dads side of the family and getting drunk with them. Always the best. ,0
351609,@FollowMe_RnBE Blue - One Love  .. next time,0
351729,Good Morning Tweeties xx ,0
351809,watching JT on SNL...that dude is hella funny! ,0
351854,"Back in Abu Dhabi, back at work.  Would rather be at the lighthouse or in Gay Paree.... ",0
352080,@Styla73 Thank you. ,0
352592,"Finally on the road, txt me when you wake ",0
352640,@chemicalguy Lol  my bad.,0
352670,@coffeencupcakes ahhhhh! i remember that poem. love it ,0
352674,well...im at danielle and bryan's house once more  gotta get up early with taylor!! workin from 12-9 again.,0
352691,One more day and i'm done with my 7 day work week run. i may finally get some sleep. ,0
352725,The Lord wouldnt put me in a situation that i couldnt handle. ,0
352879,"just watched &quot;O&quot; cirque du soleil at the bellagio, it was soo amazing! ",0
352959,"on the bed with matt, if he can be on a laptop then so can i ",0
353029,drinking iced coffee  and eating fries w/ big mad sauce ha,0
353074,"@josemario52 DID YOU GET ANOTHER TEXTTTTTTTT.  aahahaa, im goin to send u one every hourr. ringg!",0
353086,"@jared_sheldon jared, tweet the photos of the airport. deffo wanna see it too!  xx",0
353172,Incoming ,0
353217,@tw33tiebyrd I'm so happy I got 0.5cc's of liquid gold pumped tonight! It'll just keep flowing more now hopefully helping her get strong. ,0
353243,cuddle weather ,0
353481,is about to go out for a run  31 days until i go on vacation haha ;D 11 days without parents yay xD,0
353554,@olow I'm having plenty of fun tonight for ya buddy!!! ,0
353737, @remysoon,0
353874,@mathiel Zooyork. never mind that. ,0
354051,"@QUEENCLARA You wouldn't be bothering us! Yeah, don't forget to give us a call ",0
354072,http://twitpic.com/6blfz - i never turn down a hot fudge sundae. even at 12:30am.. heistheebest ,0
354184,"I turned my twitter back on.  On my way to San Antonio. Riverwalk tonight, Fiesta Texas tomorrow, and competit.. http://tinyurl.com/n57944",0
354210,"@ohaiilisha coolio, thank you ",0
354251,hooked up to Restaurant City  wish i could have one for reaalllls... nyahahaha ),0
354258,@Rosymeg - Will see you l8tr! ,0
354542,"@suziperry i have to agree with you though, 2 weeks of tennis soon, there is no 2 weeks of motorsport, hope u have fun anyway ",0
354574,I love the ringing in my ears...twas a good night ,0
354707,morning  today is gonna be a twitter-less day (basically a fun-less day!) bio revision alll day - wish me luck ,0
354711,"http://twitpic.com/6blx4 - First picture of baby squirrel, she's all shy but SO sweet ",0
354716,@portart We are one world.. ,0
354757,@kylieireland yay!  thanks for sharing!  are you feeling better than last night?  ,0
354915,"We're all set for the last day of the clothes show,it's sure to be a great one ",0
354995,@sadieefacee Good things come to those who meet ,0
355007,@theebayk1d ... I'll make something for you. I'll make a card and then design something. ,0
355123,@kcbworth ha! you should have dropped in on the way past for a cuppa! ,0
355168,going to Rove tonight ,0
355239,Well.. Now that's even good that I have an assignment in august  I WILL earn some money!,0
355263,@Rkprincess nice picture of you and your hubby ,0
355420,Laying in the sun waiting for M ,0
355504,http://twitpic.com/6bmgw - Last one from today. Its just so beautiful in person ,0
355528,i think julie andrews is still amazing.. ,0
355549,ahhhh... the drought has ended  &amp; visited my 1st sex shop here.. lol,0
355672,I GOT YOU ME AT SIX'S NEW SONG ,0
355799,"morning twits happy sunday ya'll, from a sunny Durham ",0
355862,"@GeekPornGirl yes, that was me ",0
355876,@EvaRut08 thought you would like the email ,0
355930,@worodal7ob ???? ????? ??? ,0
356187,@minorityx hahaha not at all bb  k i'll go get my phone ,0
356220,updating my twitter status... I told you I was not going to behave accordingly with this site ,0
356455,"@jeremyoulton cool. Microbiology was something I wanted to do after seeing Outbreak, but my parents sold me engineering. I can't complain ",0
356493,Such a beautiful day...almost! ,0
356505,"@_Cube_ Rebecca is not being ignored, she is making me some desert ",0
356694,is talking to Kath and Johann about going to Vegas.  http://plurk.com/p/xcr4y,0
356706,"Loving the weather this morning, might go and find a field to take photo's in ",0
356708,"@erinmilne We have a proper dryer here. It totally OWNS. Yeah, fuck the environment! We use http://www.ecotricity.co.uk anyway. ",0
356799,"Ha ha 'Night at the roxxxberry' is on, I loves it ",0
356823,@ladybug8320 We will - have a great day too! ,0
356916,Night @pianzi  take it easyyyyy ? http://blip.fm/~7d7jw,0
357032,whoohoo Mtv Movie Awards Tonight ,0
357048,Perfect day in West Cork  A big happy Hello to everyone ,0
357113,fuck yeah  lakers all the way  baby,0
357116,"Now to unload van to go and stock up for tomorrow at Innishannon, thankfully not doing it in the rain this weekend ",0
357128,In 2 weeks time I can be sat outside with a coffee in MY GARDEN!!! Woooo  So exciting!! It will probaby rain forever more!,0
357197,"@Just_Emotion ? ?? :crazy:  D ????? ???? ????????????? ??????????? ? ??? ????? ?????? ?????????? ? ???????? ????, ??????????? ?????? ",0
357215,"Another lovely day here in Essex, looking forward to being in the sun for most of it ",0
357475,@hannahlovesa7x yes it does  it is like the worst movie ever,0
357595,"109  left, funny limitation.",0
357645,I got a new t-shirt  Its in my profile pic and it says &quot;I gotta get laid&quot;  *not the same to real life*  tweet tweet,0
357671,"@rob_caporetto apart from characters etc., which is cool. my pet hate is knowing something from a later ep that spoils an earlier ep ",0
357690,Great first sermon by @phillipsc  today is a 2 eucharist SPF 30 day....,0
357727,Confidence is always at an all time low. Hahaha. I'm soo used to it.  watching Harry Potter and the Order of the Phoenix. ,0
357827,@NovaWildstar Not the same as RL snuggles but I guess it'll do.  Off to Trafford centre later to borrow a motorised chair and buy stuff ,0
358163,"My personal blog recently updated, follow me here!  http://thelifesrefuge.wordpress.com/homepage/",0
358331,@birdblogger so happy maybe it was the same one it made my day ,0
358358,on the phone with kaihlaniii ,0
358541,@danuk695 oooh where you going shopping  x,0
358742,"listening to Jack Johnson. aaah, sometimes rainy days just feel so relaxing ",0
358798,@liveguy niiiiice ...talkin to @ragenfykes right now...she's out there!! coooool ahss chickadee  what u goin to school for?,0
358918,@Derfdogdreams  thank you ,0
358961,"drank for the first time in 4 months, wasn't quite as bad as I remembered. Going to Ikea to get sweedish furnature and eat hotdogs ",0
359083,7 yr old D has to speak to class on her favorite author. Her choice-mom! Why? I am writing a book + if would finish it I'd be an author ,0
359100,"@zawfi WOW, are you on the west coast? But hey, I am a morning person, so I don't mind too much ",0
359210,mum &amp; sister stay here tonight too ,0
359237,"@MGMarts @kreativlink lol, girls! we have such a wonderful weather here in The Netherlands - for a change, haha ",0
359268,BGT was great last night. DIVERSITY WON ,0
359334,@mileycyrus its true that all you need is love but sometimes you have to think about if your getting love from the right person  x,0
359438,"Right, tannwick off out to enjoy sun with aid of GPS and cachemobile ",0
359623,"@jussisolja Ok, I'll need a hands on with it then  Still, I think I'll go w/ Samsung's OLED Android goodness...",0
359675,"Stayed up till now, which is now 5:43am, out with Selene and friends for her bday  was awesome",0
359890,woo hoo another nice day ,0
360209,English Breakfast in the sun  Keep having to remind myself I'm not  on holiday.  Breakfast then beach ,0
360500,"What a brillant day, a great for a walk up Black Mountain or a stroll in Colin Glen Forest Park or perhaps a cool pint of the black stuff ",0
360518,"I love this type of weather,windy and cool, it makes me feel that I'm still young ",0
360521,"just watched hannah montana,, ",0
360687,@jdeisenberg: &quot;There are many things about XML Schema that are just plain bizarre.&quot; JC  I'll second that.,0
360765,"shares http://tinyurl.com/nsvg8a (watch nyo  crazy karter, sweetlover! ) http://plurk.com/p/xd8oj",0
360990,@abhi_jith So happy to hear that. ,0
361041,getting ready for a day full of sunshine and fun! ,0
361150,"&quot;Take a bottle, shake it up. Break the bubble, break it up&quot;  This song is best played VERY VERY loud  ? http://blip.fm/~7d9ph",0
361305,"@mmitchelldaviss whoops, i posted on my homepage, but here is it   http://i195.photobucket.com/albums/z75/CaptainOfCuteness/illllamd.jpg",0
361361,rt @ammr: ??????? ??? ???? ????  .. ???? ?? ???? ??? ?? ????? http://ping.fm/A4BH1,0
361424,Happy Pentecost Day to all of you! May the Power and the Presence of the Holy Spirit bless you richly today and every day in Jesus' Name! ,0
361440,We The Kings + Out Of Sight in Nottingham tonight  Gonna be so much fun! ,0
361558,YEY the weather here is finally taken a turn for the bettter!  we have had sun for the last 4 days! ....damn thats probly jinxed now :S,0
361559,@hiyuhime Yes indeed! ,0
361576,@lancearmstrong Goodluck ,0
361583,2nd sunday in radelaide... So far so good ,0
361589,@ShanaeRawlings joking :p. AND don't forget its freaking cold and put a jumper on and im wearing shorts for some reason ,0
361678,Wow i just voted for the MTV movie awards! i voted for miley in her 2 categories 30 times each!!! i hope she wins! ,0
361721,Hello world! Listen the Radio Dabas online: www.radiodabas.hu left corner above - PRï¿½BA SZERENCSE ,0
361722,@vr000m: convocation is once a year. Most MTechs finish their thesis a little after the  convocation. ,0
361786,@SandraBernhard  Got to get when you can here! ,0
361842,@aymanelhattab plz check ur direct msgs' inbox ,0
361848,@30SECONDSTOMARS Sweet dreams! ,0
361897,@roflucy algebra is easy lucy ,0
362017,trying to get an itunes receipt and listening to tinpan orange ,0
362030,@uliwitness that depends on how well you pull it off! ,0
362052,&lt;3's Daniel Merriweather's new album - specifically Water and a Flame...his song with Adele ,0
362525,anyone want a blog they want linked to? looking to fill out my blogroll  http://is.gd/KyZn from @ggw_bach new look !  http://bit.ly/7XB2s,0
362699,1st Wedding Anniversary today   Here's to many more blissfully happy years together.,0
362860,Finally Twitter is working ,0
362914,Hi bethy ,0
363112,"@amber_benson We all definitely need more up!  Down with down, have some more up, 7up, 1ups and fruit rollups. ",0
363196,@K7vans Yeah it's 7:00AM here. Still too early... Good morning to you ,0
363228,What a day!!!  Went to 3 locations of Hillsong Church and love our Kidmin more than ever!!! Now time to REST ,0
363278,@daisyrjordan awww thanks haha  added you xx,0
363279,Doing sketchy things. Love my life ,0
363395,"welll, ie got people to go to town with   let me know if your gna come DDDD",0
363677,@tysonritteraar  good morning. not feeling so great - up til 3 watching Abandon play. Amazing gig though ,0
363747,@c4lpt Redesign looks good. Pleasant improvement ,0
363810,@xxHeyyCourtxx aww hope you feel better. im about to drop so ill talk to you tomorrow  love you loads gorgeous xoxxx,0
363860,@Wossy  Morning hope you got some nice coffee to go with the croissants ,0
363958,@BethIsBaffled_ WOW Beth i just went on your myspace and listened to the tracks u recorded. They're really good!! ,0
363970,"@ztnewetnorb O: i was thinking barney the dinosaur live, but okay ",0
363987,hahaa..you will not!did you watch SFTW?  i hear u went for dinner on thurs night with anishahow is she??,0
364003,I'm gonna go out in the sun for a bit before I have to the meal ,0
