,message,label
68497,@brianzwolinski good luck!! hope youre doing well out there ,0
68608,"@emilyhall92 followed by mcfly, FATE! ahahaha ",0
68667,@CT_x thnx found her ,0
68876,watching one tree hilllllll ,0
68899,@CreateandInvent I'm just making my third.  Need to fuel up for a busy day of filling orders! ,0
68900,@Antiquebasket Can't complain! How are you? ,0
69160,#netflix has awesome customer service  and not to mention a great product,0
69198,"@Mistymoodle me too, it's very cool ",0
69323,@daniesq I know you're always up early but why the weekend? ,0
69552,"@MariahCarey tweet me!  we're both up, so we might as well chit-chat haha",0
69587,my drink has too much vodka. haha. YAY ,0
69767,@ClothCoutureLLC i guess i should specify... my kids need news ones... not me!  ,0
69914,@chrisbrogan  Is this your &quot;summer look&quot; Mr. Brogan?  ,0
70095,@trevermendham Thanks for the #followfriday heads up  ,0
70177,@itswendylou Thank you  Happy Saturday to you too!,0
70372,Buhahaha. Time to massive follow furries ,0
70475,After that I realized I just pit by hand in a toilet  thank god nothing was in it. After that the buttons wasn't working =.=,0
70565,@MarshallKarp ps wasn't me.....blame @Mrs_Westwick. Totally. ,0
70645,@matttbastard @uncool01 what do *i* think?  drink! arse! feck! is what i think ,0
70652,hooray! i have 3 stalkers!  spy me spy me!!! where did you find me? ok! you win this round of Hide n Seek ,0
70741,@mehmetemin really a great song ,0
70744,@OnFrozenBlog I'll have to see for myself since I have Citi Field first-hand knowledge. ,0
71046,@JyonJacobs ED WESTWICK . hot right ? ,0
71261,"well, goodnyte! tweet again tomorrow! ",0
71283,thinks templates plurk gue yg skrg gimana? hahaha  http://plurk.com/p/re3bd,0
71502,Good morning tweeps! Day 2 begins now! Wish me luck! ,0
71549,up early on a saturday?? madness! ,0
71552,Watching Twlight with comentary ,0
71678,on my way to work at the bead store. last day there and then home to work on my new jewelry designs! ,0
71692,"@hotsports Man, that would be awesome, I bet the kids would get along famously! Maybe one day that will happen ",0
72116,"@mommy2jl Good look, I said a little prayer for the little one ",0
72124,OMG ITS RAINING!!!!  ....i should just go sit outside and get soaking wet....on second thought thats a bad idea. &gt;.&lt;,0
72220, Well we have 2 new colts. I'll be posting them on our MySpace and Website join us on MySpace http://tinyurl.com/cnyn7l,0
72542,@AceConcierge Enjoying the weekend Suzie?? ,0
72787,@DoubleTroubleDi it's me lulu!! follow me on Twitter! ,0
72901,Its like I've been awakened... ,0
73134,"@davorg in that case im gonna start tweeting about nymphomanic pub owners who like to cook, well worth a shot, eh ",0
73151,@CallieSink My pleasure and thank you ,0
73286,in love with wolverine ,0
73317,"@xoxovideogirl Hey Hun  i'm good thanks, how are you? and yes i do still remember the user and pass.. i'ma check on it now ",0
73485,It's a new day. Time to sit and do nothing for 15 hours. I'm gonna be at home all day. Call me if you wanna talk. ,0
73559,Whew! homepage design done and done! ,0
73584,Thinks motion city soundtrack needs to start recording already. ,0
73657,@akparisi thanks!  you too!  ,0
73696,This emotion stuff is so human!    Love and accept yourself exactly as you are.,0
73711,@heartoffire okay doke  u with neil?,0
73830,@djalizay ill walk him 4 you  I love animals!,0
73853,@paulissima real life is offline too ... don't worry then ... be Happy ,0
73896,@crimesinthemosh Was gonna buy plane tix but was convinced to wait a few days to monitor prices. But other than that the trip's confirmed ,0
73945,high as hell. i haven't been like this in forever. watching mtv with cindy. ,0
73976,@oTotallyUniqueo It's been good thanks  You?,0
74072,@queenoftheclick that sounds really good. we'll probably be having leftovers - but good leftovers (dijon chicken + frittatas) ,0
74313,@bloggernott I am due in three weeks  normally I would jump at chance to work on new project with new ppl... But pretty covered up now.,0
74351,@PupaKat Agreed. A friend who works for Citrix and used to work for Apple confirms that.  Well done!,0
74427,listening to the Mix CD Kayla burned me ,0
74559,@MaryBeverly  send some sun this way plz    .. nyc calls for lotsa rain,0
74610,@RichardHill21 next to the post they sent you there is a star and right under the star is a lil swirly arrow....that arrow is the @ sign ,0
74650,Time to disconnect  fantastic dinner waiting with great friends...cant get enough of that!,0
74735,@Dayvon87 lol sure for $70. haha ---&gt; paypal only ,0
74876,"Well. Saw Inkheart. Quite enjoyed it, really. ",0
74882,Saw the gentlemen of honor society during soundcheck ,0
75034,@nkotbgermany it is. ,0
75272,hellogoodbye will be walking-distance from my house in exactly 8 hours!  too bad I cant go.,0
75330,"Wowzers!I have been twitter absent for a while!Funilly enough,no wthdrawal symptoms - woo hoo!I am not addicted! ",0
75374,"@newedge thanks for the follow, and the new icon looks great ",0
75574,"I love your smile! Yea, for old school R&amp;B! ",0
75589,@deirdrakiai I think I'm gonna have to demand pics of this one! ,0
75757,quickie workout &amp; watch satc ,0
75784,Hi  school model search @ work today: AKA employees get to dress up like they're from the 80s. WIN.,0
75938,"@elenaxoxo OW! I did that, the burn didnt go away for a month,. Feel better ",0
76013,"Does anyone else live an area resistent to change?  So, hard to get some people to join the &quot;Green&quot; movement   Very frustrating!",0
76201,last min trip to Austin. woot!  ,0
76228,My hairs is done ,0
76303,i have a monkey minion!!!! ,0
76384,well hello rain... this is mother nature's way of forcing me to wear my hair curly to formal tonight! haha ,0
76442,http://www.justin.tv/nexy &lt;----watch it NOW if u love MLG ,0
76777,@MirandaBuzz Well I'm going to go to bed now and try to sleep this sickness off. Good night. ,0
76802,@TinyKsass Oh Well Tis Not The First Time ,0
76888,Deker thinks this site is stupid... i don't care. and he's still a sweetie ,0
76894,first day in twitter world.. not completely sure what to do on here  goodnight world,0
77163,@MoviesOnTCM No problem ,0
77193,ONE more song. a little boom boom pow. then off to bed!  yay for late nights...,0
77207,Just arrived in North Carolina! ,0
77218,WAITING TO LEAVE AND WATCHING WEDDING CRASHERS!! ,0
77227,@YipCoyote On a Saturday night? Why? ,0
77270,"@goodiemonster That's quite an endorsement, I'll have to request a key to his golden palace. ",0
77323,@katelyniscool [Meow Out Loud] [Meowing My Ass Off] [Meowing On the Floor Laughing] ,0
77355,@bunki311 That sounds good! ,0
77432,@JustBon4  Eurovision? Where exactly are you?,0
77474,@benjaminws glad ya liked it. I think of it as a Blue Moon that's acceptable for dudes ,0
77798,"damn, youtube has deleted it . when i do, i'll find tweet it ",0
77809,"@Chris__Emerson damn thats sucks, Well I guess we should try it next time  and I already follow  you hehe",0
78139,Oh melbourne at least u kicked a goal in the last qtr ,0
78259,just started painting an old bath to use as a flower bed  i iz creatiVe!,0
78313,@scarletmandy i good...just woke up from TweetBrk and nap...gettin my tweet on..whoot whoot ,0
78351,"@Bridget_CooKs Keeping preserving, but share the recipes.... pickle for sure. ",0
78389,@mambaMVP24 lmao I told him that me and my Laker army on myspace are going to jump him. ,0
78613,@mileycyrus isn't it past your bedtime  just kidding!!!!!!,0
79000,Please visit the following sites: http://www.Youtube.Com/helloimnicknarnia and dont be afraid ,0
79325,PEOPLE GET ONT TWITTER...................to late going to facebook ,0
79460,I got that from www.tourcrush.com on their message boards...  They were talking about no on prop 8 and marriag.. http://tinyurl.com/cjvbc2,0
79580,@BenMSchofield Heyy  i checked out ur music on ur myspace and LOVED it  xx. &lt;3,0
79607,i'm on a raspberry-filled-chocolate-ravioli high ,0
79730,"@alvinko Just got Tweetie for my iPod Touch, pretty sweet ha but have you got a chance to listen to Fleet Foxes yet? They're at Lolla ",0
79773,Man its crazy... this connected world we're creating... take a step back and FREAK OUT ,0
79984,@sethfan19 I'm gonna restart my computer super quick! I'll be on in 5 mins ,0
80016,@snedwan Good luck for today - have fun  and don't fall over!,0
80127,http://twitpic.com/4gw8e - @minauderie It's true! You are! ,0
80263,@courgamm hahahaha i luhhh you! &lt;3  ttyt.,0
80478,@HillaO I guess ,0
80660,"Hello world, good morning sunshine. Good to see you again, who me? I'm doing fine! ",0
80680,@SomersetBob morning Bob. hope its a good day with you today ,0
80688,"@LeNuage it's nice to meet u, i'm from to Chile  wait ur answer",0
80746,watching V4V then turning in. goodnight ,0
80870,is further figuring out what she wants. dream build! ,0
80944,just got in from clubbin and I'm feeling way too awake. I wanna go another round dammit!!! ,0
80948,@verkoren The blip.fm song you posted about twitter ,0
81008,"@PreDivorcePower More like outer circle, not inner circle...stepping back from a lot of distractions, thankfully.  ",0
81033,@runnrgrl thanks  ill tweet updates,0
81176,is gettin a ticket for Dour!! ,0
81275,@JoyAndLife Thank you so much for #ff and have a beautiful Sunday ,0
81276,@forsgren DO IT! ,0
81395,At Jay's with my brothers  Soooo tired.,0
81406,@pjredd Read this as &quot;Atmospheremongering&quot; - see my mistake now; sorry to interrupt  @joshr_1344,0
81685,at Maryborough RSL with a guy on electric guitar playing great music - sweet home alabama and april sun in cuba ,0
81880,"shower soon, reading geopolitics, and listening to kings of leon ",0
81949,Is at home relaxing cant wait too see my besty 2 morrw hope i well enough to go to the city woot ,0
82051,"@MarioSoulTruth Mannn, Im so amped for &quot;And Then There Was Me&quot;. Break-Up is a banga. Turn Her On is a sexy, slow ballad. its gon be hott! ",0
82472,@Sam_Be Indeed. Someone once said to me that the more pertinent question is &quot;why do u still speak Esperanto?&quot; ,0
82720,good morning world. i have no idea why im up this early. lets chat. hit the cell if you wanna. ,0
82809,@GlastoWatch thanks for that laugh! I do hope the pigs will start a worldwide panic now as well ,0
82886,I &lt;3 x-men! Sooo many hot men! Yumms! ,0
82900,"@trekkerguy in reply to your post, thanks for the hug and here is the ",0
83024,@shaundiviney i sure am ,0
83074,43 53 minutes till i get this smelly cast off  lol       ripping off a fat ranga c*** lololol seeing if he will fighters me lol,0
83095,@OlorinLorien not hungover. Stopped drinking last night as my body said NO!  Still lying in bed - @nicolaherbert making tea and coffee ,0
83406,"@CandyMaize  candy....dont, stop, believing... ",0
83437,is watching the logies and eating home made pie in my pj's  awesome night in,0
83502,Sent email to Tony Blackburn blaming him Lol ,0
83564,Good Sunday AM to my Twitter ride or die peeps! ,0
83568,@obox @obox That's the game as we know it.  You have a great day! ,0
83594,oh no hangover kicking in now like. how is everyon this sunny sunday afternoon ? ,0
83620,@redcherryxoxo I'm visiting kimbobly ,0
83696,@chrisvanb heck yes! She hates the stuff anyway so she doesn't have a say in what I buy. ,0
83708,7/11 sushi. Could be a mistake. I have made bigger ones than that. ,0
83863,"@mojoguzzi I was drinking cognac yesterday afternoon, actually. And yes - for medicinal purposes  Must do so again I think",0
83881,@epcotx @TwitBotNews  @Gmoney52 TY 4 the #folfriday recommendations! You're what Twitter is all about! Cheers!  (Thank-You Again!!) Gmoney,0
84001,follow me. do it i dare you ,0
84063,"Joined forces once again for a great night. Ended up staying at the 'Booty Beast' in The Social all night, jamming! Thanks T ",0
84136,Pacquiao won again! He's really one of the filipino's pride. ,0
84168,ook im goign to watch hes just not that into you  hope its good,0
84184,@sophiestication Good luck Sophia! ,0
84282,@llisalang ,0
84379,(via @paulaboardman) @checkers - she looked like a cross between denise and ozzy  http://twitter.com/paulaboardman/statuses/1686296573,0
84414,"scope_phill thank you  i do model, for playboy.",0
84431,"Last minute: ï¿½rhus on Monday - interesting people, inspiring presentation, juicy steaks  (http://cli.gs/03q2yX)",0
84445,"Is off to the Northants Motley Moot Beltain picnic. And the sun is out, Woop Woop! ",0
84470,"@torzilala yeah i'll survive.. Went to the doctors, bit worse than the flu, but i should be all good in about 7 to 10 days ",0
84575,Drinking milk and eating yummy cookies  What a life.,0
84610,"Might wet myself with the excitement of the day!    Footie, sun, wine, pizza, and Liv!",0
84619,@dominiccampbell @Annemcx - part of the &quot;Bank&quot; group and in Westminster   http://bit.ly/2M88CB - still got a theme to it ,0
84681,Dave Matthews at their very best  ? http://blip.fm/~5h5es,0
84683,watching jonas ,0
84685,At Anfield waiting for the game to start ,0
84700,"@LexiStarGirl i am amazing hahahah thank you! couldnt believe it when i saw it, it was really sweet of him  yess he does! that song is",0
84729,@adamsconsulting no problem and great - looking forward seeing more tweets ,0
84842,@emzyjonas i know i find the new layout so hard ,0
84874,@mistressmia lol so I guess it's more than just an expression ,0
84897,"@joeymarieward Ohh boy, craziness in Marlatt! ",0
84900,@jearle That so sounds like a Viz 'top tip' it's not true ,0
84909,@Alyssa_Milano Thanks for the account info for verifying we got rid of a fake Jordan last night thanks to truthtweet down with impostors ,0
85073,@annwhit bye ,0
85079,Waking-up bright and early on a Sunday. Feels good ,0
85112,is ready to be with all the @freepeeps! Time for church ,0
85265,"Still, it is definitely worth getting one! ",0
85439,@Dominuz it was pretty good  it even resembled just a bit the comics you gave me years ago,0
85524,"@officialTila dude i totally found someone that looked like you last night, it was amazing to say the least ",0
85581,In the staff room. Its boring but i need to sit down ,0
85776,@NadiaNV oh 4 real? When will it be shown? Would love to check that out....Congrats on getting that gig! ,0
85850,@MYFUTURELIES i didnt know 26 year olds rode bmx's  thats cute  hahaha,0
85903,#hoppusday  @markhoppus Happy Hoppus day  you rock,0
85959,"Is on her way to church!  wow i am so sore from jogging, skating and bowling!",0
85964,now we talk about football in lunchtime..anything worse? happy #hoppusday everyone! and  mother's day too  (fuckin&amp;touchin&amp;suckin hahhah),0
86000,@ChelsieSaid I open up a coffee shop on the weekends ,0
86059,"still waiting for 30 followers, any helpers out there? please ",0
86353,"@martyfriend BTW, loved the extra organ solo @ the 7PM last night. ",0
86482,going to the mall ,0
86492,Late reaction: Filipino pride  (Vatti recorded the match.),0
86605,@NGB2279 I am neither ,0
86702,@chocolatebox279 haha...i went red with mine and love it! ,0
86770,I gives a #pughug to @EmmytheCat @henryandfriends @Fergusthedog pass it on to three more ! Pughug is a free hug for anyone  #pawpawty,0
86922,@tll587 did you have to corner her in a bathroom to obtain said beads? ,0
86964,I don't feel well! + thinking about college on Tuesday is just making me worse! haha ,0
86984,@Maiyab Am checking out your Blip playlist now! I'm sure you'd make a great store though - while earning real kudos &amp; legal free music ,0
87076,@markhoppus Good morning Mark  Hope you're enjoying the #hoppusday thing ,0
87135,recovered from camping rave at last! Bank holiday ,0
87182,Good morning! Just finished an apple fritter for breakfast. That was my fruit serving for the day ,0
87189,"@mfhorne as a sheff wed fan I'm over the moon, well done indeed,  Birmingham ",0
87388,Back at the Newark airport terminal waiting to board my flight. Going to see my Rayray this afternoon! ,0
87658,@JohnnyFirecloud Love @antiquiet tho....will def keep up with that..thank you so much for all the info! Rock On! Happy Sunday ,0
88026,mmm french toast ,0
88384,woke up to derek sheppards voice! ,0
88472,"@mileycyrus you have changed my life, thankyou i love you so much, God Bless, your my hero ",0
88474,Shopping for brunch in the pouring rain. I love my gf's. Can't wait to see you today  #fb,0
88563,relaxing after a hard shopping day ,0
88567,"OHkay, so new obbession , The Secret Handshake.  Check em out ",0
88588,"@Fearnecotton we're listening to your show whilst cooking  it's good! from laura, kelly, heidi and sarah x",0
88593,Downloading HM Movie again. It better work this time..And it's on 62% already! ,0
88742,@AdamJCosburn I'm definitely feeling better. ,0
88785,@pedrocs aahh cuddy!.... power truly is sexy ,0
88794,@Sam_Ho haha aww try to focus. If all fails -- google's your answer. Haha ,0
88811,I don't care what n e 1 says Will Smith rocked back n the day.  ,0
88866,why use AI anyway? once they get the power they are going to use us as their batteries................... ,0
88916,@gavinbwatson yes what?  xoxo,0
88932,@markwarren1 you're very welcome. ,0
89014,"@helen_bop sorry, i like to watch movies with explooosions!!! in them on a big screen. ",0
89075,hello everybody !                 ,0
89089,Good Sunday Morning! It's raining again so I'm going to make some potato soup for dinner and the rest of the day will be lazy day. ,0
89119,"Thnx gurly!!!  my mom promised if i win the whole thing, she'll buy me new tennis clothes so im shopping at the tennis place right now ",0
89226,@TraceCyrus Hey Brudder!! i miss you sooo much.. come back from tour  when can i see you?,0
89327,Aaaand finally my laptop's FULLY CHARGED !!!! YAY ,0
89640,@geoffthedit ahaha you're so funny ,0
89656,@mcraddictal I LOVE Heaven Help Us. It's my favourite b-side in the history of ever ,0
89689,is playing volleyball on.. ammm i don't know. hahaha i love ya girll  juli(L),0
89743,@TVWXMAN3  were you watching the Butter challenge on Iron Chef? Love to Watch Iron Chef when Im bord ,0
89806,Out to eat with the family ,0
89968,@ViolaJaynes try asking @tweetdeck i'm sure they will be happy to help you. ,0
90058,"@cultvines Ohhhh, I am sorry I missed all of the fun but working in FL isn't too bad either.  Orlando and most of the west coast of FL  ",0
90243,"@ellapaigebabe Don't worryI won't forget, if I go backstage after the show I'll do it ",0
90412,"@the_real_nash eat some balut, and you're in, dude. We don't ask for much  http://en.wikipedia.org/wiki/Balut_(egg)",0
90476,home..playing some texas hold'em ,0
90524,Just got a hey monday shirt ,0
90600,finally home &amp;&amp; out the rain; gloomy day out guess I'll jus sit home &amp;&amp; watch movies &amp;&amp; eat popcorn all dayy ,0
90859,"2 more months, and I will be working form home all the time!! ",0
90925,"going for a bath, gotta start microcontrollers  prep 4 2moro's xam  ",0
90926,@erdoland Great hanging out with you @ #napoconf09. Hope you're  having fun @ Disney. ,0
90978,@campbellclaret oooo they're in the play off's then. ,0
91005,"Enrique Iglesias is in Denmark  woooaw, how coool is that ?! :b",0
91011,"Playing Sims, talking on the phone with ALEXANDRA!  birthday in 6 days!",0
91167,Laying in bed watching a movie...thinkin about a nap ,0
91425,planning my birthday partayyyy ,0
91450,Too much running around today but at least it was a very productive day!  now time to relax and prepare myself for another work week...,0
91635,@EmmyhasaGun my favorite line in that song ,0
91791,e l b o w f i v e s ! I love you Demi! Sitting outside. Thank goodness for outdoor wifi! ,0
91981,@donaji23 hahaha I just may b out there next week too ,0
92120,About to leave to go back to Chicago.  Will be back and moved in on the 16th.  Don't miss me too much ,0
92166,"Looking ahead, ready to make this an awesome week. I want to get to Sunday night and know I totally rocked it! Here we go, woohoo ",0
92194,"It's amazing, I'm not procrastinating today!  Actually will get free time tonight ",0
92252,@mcevoy1rachael yeah the hannah montana one?? i like that song  haha cool! x,0
92263,@chrisaffair http://twitpic.com/4i0u7 - whoo..thats crazaaay ,0
92268,@hydrosonic I'm excited to see it ,0
92312,"Drove to tucker's. Chillin here  Oh and @MadisonWilde, I'm not THAT crazy haha, only a little. Ilybff4l&lt;3",0
92333,@davegarnar Everyone wants to look like they did a coupla years ago. You honestly have nothing to worry about ,0
92393,Podcast Episode 8 uploading as i type  subscribe please www.RandolphStProductions.mypodcast.com thank you,0
92677,naptime.  thanx to all of my followers--i just hit 300 today!!!  thank you for being a part of my tweet fam.  ,0
92776,went to see wolverine ,0
93059,"@Dirkey Hey!! I'm gonna be in PA mid-May...we should try to connect!! You, me, @djembechic &amp; @MrsKennyD for lunch one day, perhaps?? ",0
93086,"No, I got Jaime right now. ",0
93238,Tried some dresses  Getting ready for this charity event tomorrow on Southamptons. Having a glass of wine now.. and more glasses after,0
93257,@liodain Oh hey you! Welcome to the crack. You'll get used to it. ,0
93354,"@Rikki_ND u too, nurse that battle wound of yours!  &amp;hearts",0
93434,Follow @mattsmind 10 Followers away from 700. Help out. ,0
93618,@amf7 It did!! Especially since it didn't rain ,0
93705,@rodjek Nothing leg warmers can't fix ,0
93746,ferngully ,0
93839,@anima Holy shit ,0
93912,"@christiinn aweee baby mamma, i hope tomorrow is better for you ",0
93922,@MzJazzee two-thirds actually ,0
93967,@henriqoliv182 You can't say anything more than that. Great song  ? http://blip.fm/~5isvn,0
93978,supa bored.. fixing up my AIM so it'll have everyone get my twitter updates delivered to them. ,0
94113,Recommend  @dcjc Tea Party 2.0  http://tparty2.com/,0
94157,"@xitsmatt Aww thanks, even if you dont..just for saying such a lovely thing ",0
94222,@1sweetwhirl @MFLOWERS1965  Thanks so much.  Going into proud papa mode.  Will have to try not to post every single pic I have now. ,0
94271,@aquarius00 thanks for the follow. Hint: you will never figure twitter out...lol...just enjoy! ,0
94318,@drew_miller Did you forget you no longer live in Texas  There is no 1. good bbq and 2. good steak.,0
94319,Time for bed! Have the early shift tomorrow! ,0
94775,"@Thig_Nat just got the email, I'm out with a friend but when I get home I will be sure to reply. Can't wait to check it out ",0
94809,Mini-trip with Erin to Florida! June just got better. ,0
94977,@lindascrush oh well! you all saw @twosteppinant so you knew what I meant ,0
95202,@JohnChow Thanks 4 the follow ,0
95237,"@ibosmiley not as much as they are now, off season for me right now, things will pick up in June with festivals and such. ",0
95398,Always a fun time with the ILYC'ers! I love em all! ,0
95428,@CHRIS_Daughtry When's the new Album coming out in Canada? ,0
95441,@sixgauge im following u man. follow me ,0
95537,@ultramagnetical butttt mine is all u can eeeat for 9.99! ummm I'm gna try tooo ,0
95608,@ragdollgonewild No please. Make it Saturday ,0
95693,"@ryantufo Yep, PS2, I'm replaying it, my favorite is KH2.  I'm avoiding homework to play, save that for tomorrow ",0
95699,Hopefully my roomies won't become obsessed with me and try to kill me like the one in the movie single white female did... ,0
95859,@mrsnasirjones u rdy 2 masterbate hun?? cuz I am ,0
95896,"Tho I do applaud his parents for making him Do It, otherwise today he would have had nothing to reflect on.  Made for  interesting lesson",0
95938,Have red UT sand in my lash extensions! ,0
96057,On her way to pick up Patti ,0
96087,@iheartLH BYL ,0
96104,"@Maffyewww yes, and what not. ",0
96202,@varinn hey homie happy birthday? massive  if so,0
96284,@KhloeKardashian I believe Elvis works at Burger King.  who knows Khlo its definatly a bit of a mystery,0
96426,Just saying Hi Tweeters... Hope Everybody had a Blessed weekend. One more day before my Weekend Pops off ,0
96748,@sizzlemaker check out all of the celebs needing interns on quarterlife.com/intern or in my Examiner Column ,0
96754,On my new computer! Woot! ,0
96929,@johnnydamongirl how long was i out and did i snore  your couch rulz,0
97004,"Alright, I'll leave you guys with this song.. bye bye!  | Third Eye Blind - Semi Charmed Life ? http://blip.fm/~5j4bh",0
97027,brainstorming.... designing.... i love it ,0
97029,@dhlawrencexvii go for it.  If it improves quality of life on your end then its a great positive for others who know you.  ,0
97212,"Can't read my, can't read my, no he can't read my POKER FACE lalala (8) ",0
97521, I'm happy and content,0
97564,"@latexloverm oh it's ok  haha, I'm in another city and they're in the capital.",0
97731,@KimKardashian omg I luved it!! can wait to see kris with the monkey!! ,0
97737,LETS SEE WHATS IN DEMAND. Catch you guys later  &amp; @Nancy9980 GOOD LUCK HUN.,0
97755,@squishymatter you are always welcome ,0
98021,"good nite everyone!  best wishes on finals for the students out there &amp; for the rest of u in the real world, try 2 enjoy ur work week ;-p",0
98027,@HilaryNghtmare yess  I know  Omg I can't wait till you come back  I laaa you,0
98125,@metaphoricxeyes hmm let's see if it work! Yaks! Yaks are cool! Yaks are called water Bison in Asia! Momo was a flying bison on Avatar ,0
98546,"...which had some unexpected twists and turns. I now have it on dvd, hooray  Cant wait to jog those little gray cells.",0
98728,@mdalin Never did it occur to me ,0
98729,finally met someone for the first time today.. we had been trying for so long.  haha!,0
98844,"@carlyluvsunited There are 20 wards there, what ward do you live in? ",0
98851,@therealnuma Awesome me too  Got a busy two weeks with uni and my birthday and Melbourne but after that.,0
98938,@eugenekhoo The papers didnt mention anything when we hit #1 for #blogout09 early this year as well. ,0
99581,@lilapp lol.. thanks.  I wasn't trying to steal the show!,0
99768,"just found out she got pushed off a chair, hit her head on a wheelbarrow last night. I took a beating. Thank you vodka ",0
99781,"@rapping_fa Just learned the good news about the ad, David.  Congratulations.   Can't wait to see it. ",0
99884,@yomcat cheers man. ,0
99902,"Once again i'm at a crossroads with my hair. What to do, what to do.  should i cut, colour,braid. Its winter and its exams soon.",0
99947,well i need to get to bed. chat at everyone tomorrow.  ,0
99959,British Expats Twitt Tommy and the Giant Sprout: Especially for Fly  as part of sprout sea.. http://tinyurl.com/c7kvb6,0
100077,I just dyededed my hair ,0
100121,For @mizhalle  ? http://blip.fm/~5jbp3,0
100202,Fancy is a 187 hun got u doin things u aint never done ,0
100283,i really needa find more stastics ,0
100706,Been invited to join a group in Second Life called &quot;Ballistic Autistics&quot;.  Cute name. ,0
100754,gonna get a tan. i am so white ,0
100773,"In 24hrs time I will be at uni waiting to start my 1st exam, scary. I am working hard this morning though, and feeling ok about it atm ",0
100931,@mommymuse Thanks for the hint.  http://tinyurl.com/chtx7e.,0
101065,"Good morning. haha I just read that the swine flu probably not come`s from pigs at all, but from people! Poor pigs who got all the blame! ",0
101225,out to play ,0
101234,@lopezwilfred Yeah. Me too. Will lookout on your tweets too. Happy Tweeting ,0
101271,@staceeeeee goodnight Cuppycake  hope you have a good day and don't feel so blah!  XxOo,0
101419,Is off to get some dinner ,0
101475,@ksidney wolverine was GREAT!!!  a must see ,0
101525,"@thorney1 I forget, are you in Edinburgh? Check out EdinburghAC.org.uk ",0
101555,will deplurk too. buhbyeee  http://plurk.com/p/rp3ir,0
101706,eating my tito's home made ice cream  yum!,0
101820,In a Drill Sergeant's voice: everybody wake the fuck UP!!! *flicks on everyone's lights* it's 500 est rise and shine beetches!! Lol JK ,0
101827,Only 5mins till my baby's back from work ,0
101902,"@besz Well, good luck then. ",0
102157,@sammythewizzy Oki! Great. All the best! ,0
102221,"@yaseminx3 hahahahaha, I have a day off ",0
102273,@freakgoddess hypnotyst .... hmmmm... i should beware.. ,0
102307,@Irish1974 Its Bank Holiday here so day off ,0
102367,Download movie  &quot;Jackass 3&quot; http://tinyurl.com/caotku cool #movie,0
102410,@littletiara haha dont we ever do that before  many times,0
102441,@StephanieMxx Just got back &amp; saw yr tweet. It's 7.30pm  monday here - mayday public holiday ,0
102694,"#musicmonday Happy STAR WARS Day, celebrate by joining!  http://axe-tech.net/forums/...",0
102700,@JohnhampsonUK Oh very nice! I hope you have a wonderfully relaxing day! ,0
102791,http://www.dothebouncy.com/smf - some shameless plugging for the best Rangers forum on earth ,0
102907,"Been working on a framework for web based #SL application. Have product registration, server, login, site, security, &amp; comms all done ",0
103135,@colbyrne totally agree ,0
103182,iPhone Nano and iPhone Shuffle http://tinyurl.com/dc4jbk. No surprises if this really happens ,0
103232,@perpetualspiral I LOVE pb &amp; banana sandwiches!! Still a fav of mine ,0
103268,@julierockaholic STEPHEN KING FO SHO ,0
103387,has britney spears  songs all over his Desktop now ,0
103551,and so another week begins. this one has got to be better than the last ,0
103645,just got home and counting the days till friday ,0
103728, My mom likes Milow's version of Ayo Technology... It's a good thing she doesn't have a clue what it's about.,0
103773,"@nottheword yum, yum.  I love quesadillas....and wallpaper for that matter tooo ",0
103776,"shall bring his own glass to work from tonight, no more 'half half' hor!! ",0
103901,I have not tweeted for SIXTEEN DAYS! I miss it =( I've been having fun though! =D Ingrid on mon was frakking awesome  BBQ today! ,0
103972,@kg86 Thanks  The elephants look magnificent This is what we miss due to stupid restrictions - 3G pleease and cheap!!,0
104203,"@toastehmonstah Ohh! I got the fourth thing just not the may, ahh thanks. ",0
104278,"* News Flash * MegaRedPacket, Your Instant Internet Empire (Early Bird Launch) check this DEAL out   http://mega-redpacket.com",0
104344,@Danielle_Jane14 okay well then now i don't feel so bad lmao ,0
104363,@Sunshineliron that was awesome!! ,0
104464,@AlexTrup Thx   ,0
104714,surfing twitter! ,0
104920,Followed by the great Super Mazembe. One of the favorites around here  ? http://blip.fm/~5jkbp,0
104998,@SamStreet69 back to the lovely land of the north ,0
105236,@HayleyTxxx hey!  YAY! thanks!  wow ur page is awesome!!!!!,0
105286,Off today! No wonder I love Mondays!  Movie theatre....here I come. ,0
105424,@elsekramer  Yeah the spammers are discriminating: none of the females  are part of the target group apparently ,0
105466,learning for school now ... ,0
105520,Off to school. Who knows what to expect? Bring on life and all of it's suprises! ,0
105546,"@sethsimonds I am grateful for a great marriage, awesome kids, and a business that rocks! I guess the rest of my family is ok too. ",0
105563,@MagmaFlow Not yet.... too early in the AM ,0
105587,It's my birthday today  Running the mile tomorrow ughh. But then choir concert ,0
105588,That mango shake made ALL the difference.  - http://tweet.sg,0
105783,Back in from LI 2hours ago n still made it to work  yay me,0
105794,On way to Birmingham.. Sewing in the van. Punk. ,0
105854,"@ben_mayer I'd like to see a picture of you, Carl and John where everyone can read from your faces you're proud of and you love eachother ",0
105881,I'm out looking for warblers! Seen a yellow so far!  And a blue grey gnatcatcher ,0
105968,you can see the coffee table again!! @dagnyreardon...so when r u cominging  over 2 insult me into cleaning the rest of the house? ,0
106161,@SpyCamsSpyEquip Thanks for the follow ,0
106171,fall down ,0
